Source,SDSM Time (ms),Detection Time (ms),Object ID,Expected Latitude,Expected Longitude,SDSM Latitude,SDSM Longitude,Expected East (m),Expected North (m),Error East (m),Error North (m),Position Error (m),Speed (m/s),Expected Heading (deg),SDSM Heading (deg),Heading Error (deg)
kafka,1789496279451,1789496279413,10695,38.954895004,-77.148466202,38.954894933,-77.148465411,-1.205,-14.654,0.0686,-0.0079,0.069,0.0,0.0,0.0,
kafka,1789496279551,1789496279505,10695,38.954895004,-77.148466202,38.954894933,-77.148465411,-1.205,-14.654,0.0686,-0.0079,0.069,0.0,0.0,0.0,
kafka,1789496279651,1789496279606,10695,38.954895004,-77.148466202,38.954894933,-77.148465411,-1.205,-14.654,0.0686,-0.0079,0.069,0.0,0.0,0.0,
kafka,1789496279751,1789496279705,10695,38.954896117,-77.148466563,38.954895834,-77.148465411,-1.236,-14.53,0.0998,-0.0315,0.1047,0.0,0.0,0.0,
kafka,1789496279851,1789496279804,10695,38.954895004,-77.148466202,38.954894933,-77.148465411,-1.205,-14.654,0.0686,-0.0079,0.069,0.0,0.0,0.0,
kafka,1789496279951,1789496279907,10695,38.954895004,-77.148466202,38.954894933,-77.148465411,-1.205,-14.654,0.0686,-0.0079,0.069,0.0,0.0,0.0,
kafka,1789496280051,1789496280007,10695,38.954895004,-77.148466202,38.954894933,-77.148465411,-1.205,-14.654,0.0686,-0.0079,0.069,0.0,0.0,0.0,
kafka,1789496280151,1789496280108,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.0,0.0,0.0,
kafka,1789496280251,1789496280208,10695,38.954895004,-77.148466202,38.954894933,-77.148465411,-1.205,-14.654,0.0686,-0.0079,0.069,0.0,0.0,0.0,
kafka,1789496280351,1789496280309,10695,38.954895004,-77.148466202,38.954894933,-77.148465411,-1.205,-14.654,0.0686,-0.0079,0.069,0.0,0.0,0.0,
kafka,1789496280451,1789496280406,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.0,0.0,0.0,
kafka,1789496280551,1789496280506,10695,38.954895004,-77.148466202,38.954894933,-77.148465411,-1.205,-14.654,0.0686,-0.0079,0.069,0.0,0.0,0.0,
kafka,1789496280651,1789496280606,10695,38.954895004,-77.148466202,38.954894933,-77.148465411,-1.205,-14.654,0.0686,-0.0079,0.069,0.0,0.0,0.0,
kafka,1789496280751,1789496280706,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.0,0.0,0.0,
kafka,1789496280851,1789496280807,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.0,0.0,0.0,
kafka,1789496280951,1789496280908,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.0,0.0,0.0,
kafka,1789496281051,1789496281008,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.0,0.0,0.0,
kafka,1789496281151,1789496281108,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.0,0.0,0.0,
kafka,1789496281251,1789496281208,10695,38.954895004,-77.148466202,38.954894933,-77.148465411,-1.205,-14.654,0.0686,-0.0079,0.069,0.08,266.0,266.0,
kafka,1789496281351,1789496281309,10695,38.954895004,-77.148466202,38.954894933,-77.148465411,-1.205,-14.654,0.0686,-0.0079,0.069,0.08,266.0,266.0,
kafka,1789496281451,1789496281407,10695,38.954895004,-77.148466202,38.954894933,-77.148465411,-1.205,-14.654,0.0686,-0.0079,0.069,0.08,266.0,266.0,
kafka,1789496281551,1789496281507,10695,38.954895004,-77.148466202,38.954894933,-77.148465411,-1.205,-14.654,0.0686,-0.0079,0.069,0.08,87.0,87.0,
kafka,1789496281651,1789496281608,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.161,267.0,267.0,0.0
kafka,1789496281751,1789496281707,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.08,267.0,267.0,
kafka,1789496281851,1789496281809,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.08,267.0,267.0,
kafka,1789496281951,1789496281909,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.08,266.0,266.0,
kafka,1789496282051,1789496282009,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.08,266.0,266.0,
kafka,1789496282151,1789496282110,10695,38.954896095,-77.148467022,38.954895834,-77.148466565,-1.276,-14.532,0.0396,-0.029,0.0491,0.255,266.0,266.0,0.0
kafka,1789496282251,1789496282210,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.51,266.0,266.0,0.0
kafka,1789496282351,1789496282311,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.51,266.0,266.0,0.0
kafka,1789496282451,1789496282415,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.51,266.0,266.0,0.0
kafka,1789496282551,1789496282508,10695,38.954894959,-77.148467127,38.954894933,-77.148466565,-1.285,-14.658,0.0487,-0.003,0.0488,0.59,266.0,266.0,0.0
kafka,1789496282651,1789496282609,10695,38.954894959,-77.148467127,38.954894933,-77.148466565,-1.285,-14.658,0.0487,-0.003,0.0488,0.335,266.0,266.0,0.0
kafka,1789496282751,1789496282709,10695,38.954894959,-77.148467127,38.954894933,-77.148466565,-1.285,-14.658,0.0487,-0.003,0.0488,0.08,266.0,266.0,
kafka,1789496282851,1789496282810,10695,38.954894981,-77.148466665,38.954894933,-77.148466565,-1.245,-14.656,0.0086,-0.0054,0.0102,0.161,266.0,266.0,0.0
kafka,1789496282951,1789496282910,10695,38.954895004,-77.148466202,38.954894933,-77.148465411,-1.205,-14.654,0.0686,-0.0079,0.069,0.241,267.0,267.0,0.0
kafka,1789496283051,1789496283010,10695,38.954895026,-77.14846574,38.954894933,-77.148465411,-1.165,-14.651,0.0285,-0.0103,0.0303,0.241,87.0,87.0,0.0
kafka,1789496283151,1789496283111,10695,38.95489507,-77.148464816,38.954894933,-77.148464258,-1.085,-14.646,0.0484,-0.0152,0.0507,0.401,87.0,87.0,0.0
kafka,1789496283251,1789496283211,10695,38.954895114,-77.148463891,38.954894933,-77.148463104,-1.005,-14.641,0.0682,-0.0201,0.0711,0.562,87.0,87.0,0.0
kafka,1789496283351,1789496283312,10695,38.954895136,-77.148463429,38.954894933,-77.148463104,-0.965,-14.639,0.0282,-0.0226,0.0361,0.562,87.0,87.0,0.0
kafka,1789496283451,1789496283410,10695,38.954895136,-77.148463429,38.954894933,-77.148463104,-0.965,-14.639,0.0282,-0.0226,0.0361,0.482,87.0,87.0,0.0
kafka,1789496283551,1789496283509,10695,38.954895136,-77.148463429,38.954894933,-77.148463104,-0.965,-14.639,0.0282,-0.0226,0.0361,0.401,87.0,87.0,0.0
kafka,1789496283651,1789496283610,10695,38.954895158,-77.148462967,38.954894933,-77.14846195,-0.925,-14.636,0.0881,-0.025,0.0916,0.321,86.0,86.0,0.0
kafka,1789496283751,1789496283709,10695,38.954895158,-77.148462967,38.954894933,-77.14846195,-0.925,-14.636,0.0881,-0.025,0.0916,0.161,87.0,87.0,0.0
kafka,1789496283851,1789496283811,10695,38.95489518,-77.148462505,38.954894933,-77.14846195,-0.885,-14.634,0.048,-0.0275,0.0553,0.161,87.0,87.0,0.0
kafka,1789496283951,1789496283912,10695,38.954895313,-77.148459731,38.954894933,-77.148459643,-0.644,-14.619,0.0076,-0.0422,0.0428,0.642,87.0,87.0,0.0
kafka,1789496284051,1789496284012,10695,38.954895357,-77.148458807,38.954894933,-77.148458489,-0.564,-14.614,0.0275,-0.0471,0.0545,0.803,87.0,87.0,0.0
kafka,1789496284151,1789496284112,10695,38.954894206,-77.148458848,38.954894032,-77.148458489,-0.568,-14.742,0.0311,-0.0194,0.0366,0.978,87.0,87.0,0.0
kafka,1789496284254,1789496284213,10695,38.954894229,-77.148458382,38.954894032,-77.148457336,-0.527,-14.74,0.0907,-0.0218,0.0933,1.059,87.0,87.0,0.0
kafka,1789496284354,1789496284313,10695,38.954893083,-77.148457952,38.95489223,-77.148457336,-0.49,-14.867,0.0534,-0.0946,0.1086,1.244,87.0,87.0,0.0
kafka,1789496284454,1789496284411,10695,38.954893128,-77.148457013,38.95489223,-77.148456182,-0.408,-14.862,0.072,-0.0996,0.1229,0.925,103.0,103.0,0.0
kafka,1789496284554,1789496284511,10695,38.954892009,-77.148455621,38.95489133,-77.148455029,-0.288,-14.986,0.0513,-0.0754,0.0912,1.111,110.0,109.98750000000001,-0.0125
kafka,1789496284654,1789496284611,10695,38.95489324,-77.148454665,38.954893131,-77.148453875,-0.205,-14.849,0.0685,-0.0121,0.0695,1.175,110.0,109.98750000000001,-0.0125
kafka,1789496284754,1789496284711,10695,38.954892122,-77.148453254,38.95489133,-77.148452721,-0.083,-14.973,0.0462,-0.088,0.0994,1.442,111.0,111.0,-0.0
kafka,1789496284859,1789496284812,10695,38.954890964,-77.1484523,38.954890429,-77.148451568,0,-15.102,0.0635,-0.0594,0.0869,1.483,114.0,114.0,0.0
kafka,1789496284959,1789496284914,10695,38.954890987,-77.148451821,38.954890429,-77.148451568,0.041,-15.099,0.022,-0.0619,0.0657,1.403,114.0,114.0,0.0
kafka,1789496285059,1789496285014,10695,38.954892213,-77.148451361,38.95489133,-77.148450414,0.081,-14.963,0.0821,-0.098,0.1279,1.34,115.0,115.0,-0.0
kafka,1789496285159,1789496285114,10695,38.954892235,-77.148450888,38.95489133,-77.148450414,0.122,-14.961,0.0411,-0.1005,0.1086,1.103,114.0,114.0,0.0
kafka,1789496285259,1789496285214,10695,38.954892258,-77.148450415,38.95489223,-77.14844926,0.163,-14.958,0.1001,-0.003,0.1001,0.837,113.0,113.0,-0.0
kafka,1789496285359,1789496285314,10695,38.954892303,-77.148449468,38.95489223,-77.14844926,0.245,-14.953,0.018,-0.008,0.0197,0.695,112.0,112.0,0.0
kafka,1789496285459,1789496285419,10695,38.954892303,-77.148449468,38.95489223,-77.14844926,0.245,-14.953,0.018,-0.008,0.0197,0.612,108.0,108.0,0.0
kafka,1789496285559,1789496285512,10695,38.954892393,-77.148447575,38.95489223,-77.148446953,0.41,-14.943,0.0539,-0.0181,0.0569,0.658,102.0,102.0,-0.0
kafka,1789496285659,1789496285612,10695,38.954892461,-77.148446155,38.95489223,-77.148445799,0.533,-14.936,0.0309,-0.0256,0.0401,0.822,98.0,98.0,-0.0
kafka,1789496285759,1789496285712,10695,38.954892484,-77.148445682,38.95489223,-77.148444646,0.574,-14.933,0.0898,-0.0281,0.0941,0.822,86.0,86.0,0.0
kafka,1789496285859,1789496285813,10695,38.954892484,-77.148445682,38.95489223,-77.148444646,0.574,-14.933,0.0898,-0.0281,0.0941,0.658,86.0,86.0,0.0
kafka,1789496285959,1789496285914,10695,38.954891283,-77.148445619,38.954890429,-77.148444646,0.579,-15.067,0.0844,-0.0948,0.1269,0.924,89.0,89.0,0.0
kafka,1789496286059,1789496286014,10695,38.954891283,-77.148445619,38.954890429,-77.148444646,0.579,-15.067,0.0844,-0.0948,0.1269,0.596,91.0,91.0,-0.0
kafka,1789496286159,1789496286114,10695,38.954890085,-77.148445075,38.954889528,-77.148444646,0.626,-15.2,0.0372,-0.0619,0.0722,0.631,92.0,91.98750000000001,-0.0125
kafka,1789496286259,1789496286213,10695,38.954890062,-77.148445556,38.954889528,-77.148444646,0.585,-15.202,0.0789,-0.0593,0.0987,0.633,94.0,93.98750000000001,-0.0125
kafka,1789496286359,1789496286315,10695,38.954890177,-77.148443151,38.954889528,-77.148442338,0.793,-15.189,0.0705,-0.072,0.1008,1.05,101.0,100.98750000000001,-0.0125
kafka,1789496286459,1789496286412,10695,38.9548902,-77.14844267,38.954889528,-77.148442338,0.835,-15.187,0.0288,-0.0746,0.08,0.867,107.0,106.98750000000001,-0.0125
kafka,1789496286559,1789496286512,10695,38.954890223,-77.148442189,38.954889528,-77.148441185,0.876,-15.184,0.0871,-0.0771,0.1163,0.95,110.0,110.0,0.0
kafka,1789496286659,1789496286613,10695,38.954890269,-77.148441228,38.954889528,-77.148440031,0.96,-15.179,0.1037,-0.0822,0.1324,0.835,111.0,111.0,-0.0
kafka,1789496286759,1789496286713,10695,38.954890315,-77.148440266,38.954889528,-77.148440031,1.043,-15.174,0.0203,-0.0873,0.0897,0.919,111.0,111.0,-0.0
kafka,1789496286859,1789496286813,10695,38.954890338,-77.148439785,38.954889528,-77.148438877,1.085,-15.171,0.0786,-0.0899,0.1194,0.585,109.0,109.0,-0.0
kafka,1789496286959,1789496286917,10695,38.954890338,-77.148439785,38.954889528,-77.148438877,1.085,-15.171,0.0786,-0.0899,0.1194,0.501,109.0,109.0,-0.0
kafka,1789496287059,1789496287015,10695,38.954890338,-77.148439785,38.954889528,-77.148438877,1.085,-15.171,0.0786,-0.0899,0.1194,0.418,106.0,106.0,-0.0
kafka,1789496287159,1789496287116,10695,38.954890384,-77.148438823,38.954889528,-77.148437724,1.168,-15.166,0.0953,-0.095,0.1345,0.418,86.0,86.0,0.0
kafka,1789496287259,1789496287216,10695,38.954890407,-77.148438342,38.954889528,-77.148437724,1.21,-15.164,0.0536,-0.0975,0.1113,0.334,86.0,86.0,0.0
kafka,1789496287359,1789496287316,10695,38.954890453,-77.14843738,38.954890429,-77.14843657,1.293,-15.159,0.0702,-0.0026,0.0703,0.418,86.0,86.0,0.0
kafka,1789496287459,1789496287414,10695,38.954890499,-77.148436418,38.954890429,-77.148435416,1.377,-15.154,0.0868,-0.0077,0.0872,0.585,86.0,86.0,0.0
kafka,1789496287559,1789496287513,10695,38.954889308,-77.148435309,38.954888627,-77.148434263,1.473,-15.286,0.0907,-0.0756,0.1181,0.912,87.0,87.0,0.0
kafka,1789496287659,1789496287615,10695,38.954891761,-77.148435601,38.95489133,-77.148435416,1.447,-15.013,0.016,-0.0479,0.0505,1.291,87.0,87.0,0.0
kafka,1789496287759,1789496287714,10695,38.954891761,-77.148435601,38.95489133,-77.148435416,1.447,-15.013,0.016,-0.0479,0.0505,1.208,86.0,86.0,0.0
kafka,1789496287859,1789496287817,10695,38.954891784,-77.148435124,38.95489133,-77.148434263,1.489,-15.011,0.0747,-0.0504,0.0901,1.124,86.0,86.0,0.0
kafka,1789496287959,1789496287917,10695,38.95489183,-77.14843417,38.95489133,-77.148433109,1.572,-15.006,0.0919,-0.0555,0.1074,1.122,78.0,78.0,0.0
kafka,1789496288059,1789496288016,10695,38.954891875,-77.148433216,38.95489133,-77.148433109,1.654,-15.001,0.0092,-0.0605,0.0612,0.961,75.0,75.0,0.0
kafka,1789496288159,1789496288116,10695,38.954894271,-77.148433066,38.954894032,-77.148431956,1.667,-14.735,0.0963,-0.0266,0.0999,0.947,67.0,67.0,0.0
kafka,1789496288259,1789496288217,10695,38.954895452,-77.148432761,38.954894933,-77.148431956,1.694,-14.604,0.0698,-0.0577,0.0905,1.214,59.0,59.0,0.0
kafka,1789496288359,1789496288317,10695,38.954895475,-77.148432295,38.954894933,-77.148431956,1.734,-14.601,0.0294,-0.0601,0.0669,1.213,53.0,53.0,0.0
kafka,1789496288459,1789496288423,10695,38.954896637,-77.148431997,38.954895834,-77.148430802,1.76,-14.472,0.1036,-0.0892,0.1367,1.31,47.0,47.0,0.0
kafka,1789496288559,1789496288515,10695,38.954897782,-77.148431704,38.954897635,-77.148430802,1.785,-14.345,0.0782,-0.0163,0.0799,1.403,39.0,39.0,0.0
kafka,1789496288659,1789496288615,10695,38.954897804,-77.148431246,38.954897635,-77.148430802,1.825,-14.343,0.0385,-0.0187,0.0428,0.95,34.0,34.0,0.0
kafka,1789496288759,1789496288715,10695,38.954897825,-77.148430787,38.954897635,-77.148429648,1.865,-14.34,0.0987,-0.0211,0.1009,0.763,30.0,30.0,0.0
kafka,1789496288859,1789496288816,10695,38.954897847,-77.148430328,38.954897635,-77.148429648,1.905,-14.338,0.059,-0.0236,0.0635,0.761,28.0,28.0,0.0
kafka,1789496288959,1789496288918,10695,38.954901155,-77.148429956,38.954900338,-77.148429648,1.937,-13.971,0.0266,-0.0907,0.0945,1.235,26.0,26.0,0.0
kafka,1789496289059,1789496289017,10695,38.954903292,-77.148429422,38.95490304,-77.148428495,1.983,-13.733,0.0804,-0.028,0.0851,1.46,25.0,25.0,0.0
kafka,1789496289159,1789496289118,10695,38.954905325,-77.148429774,38.954904841,-77.148429648,1.953,-13.508,0.0109,-0.0536,0.0547,1.835,21.0,21.0,0.0
kafka,1789496289259,1789496289218,10695,38.95490636,-77.148429082,38.954905742,-77.148428495,2.013,-13.393,0.051,-0.0686,0.0855,2.015,18.0,18.0,0.0
kafka,1789496289359,1789496289318,10695,38.954906401,-77.148428218,38.954905742,-77.148427341,2.087,-13.388,0.0761,-0.0732,0.1056,2.085,16.0,16.0,0.0
kafka,1789496289459,1789496289416,10695,38.954906443,-77.148427354,38.954905742,-77.148426187,2.162,-13.384,0.1012,-0.0778,0.1276,1.498,17.0,17.0,0.0
kafka,1789496289559,1789496289516,10695,38.954909358,-77.148427489,38.954909345,-77.148427341,2.151,-13.06,0.0128,-0.0014,0.0129,1.663,17.0,17.0,0.0
kafka,1789496289671,1789496289618,10695,38.954912152,-77.148427618,38.954912048,-77.148427341,2.139,-12.75,0.024,-0.0116,0.0267,1.828,15.0,14.9875,-0.0125
kafka,1789496289771,1789496289716,10695,38.954913957,-77.148427565,38.954913849,-77.148427341,2.144,-12.549,0.0194,-0.012,0.0228,1.97,14.0,14.0,0.0
kafka,1789496289871,1789496289817,10695,38.954915714,-77.148427513,38.954915651,-77.148427341,2.149,-12.354,0.015,-0.007,0.0165,2.21,13.0,12.9875,-0.0125
kafka,1789496289971,1789496289918,10695,38.954915733,-77.148427111,38.954915651,-77.148426187,2.183,-12.352,0.08,-0.0091,0.0806,2.129,12.0,12.0,0.0
kafka,1789496290071,1789496290018,10695,38.954915733,-77.148427111,38.954915651,-77.148426187,2.183,-12.352,0.08,-0.0091,0.0806,1.482,11.0,11.0,0.0
kafka,1789496290171,1789496290119,10695,38.954916603,-77.148426888,38.954916552,-77.148426187,2.203,-12.256,0.0607,-0.0057,0.061,1.058,10.0,10.0,0.0
kafka,1789496290271,1789496290219,10695,38.954919894,-77.148427585,38.954919254,-77.148427341,2.142,-11.89,0.0212,-0.071,0.0741,1.398,9.0,9.0,0.0
kafka,1789496290371,1789496290320,10695,38.954920708,-77.148427367,38.954920155,-77.148426187,2.161,-11.8,0.1022,-0.0614,0.1193,1.192,9.0,9.0,0.0
kafka,1789496290471,1789496290417,10695,38.954923053,-77.148427487,38.954922857,-77.148427341,2.151,-11.54,0.0127,-0.0217,0.0252,1.643,9.0,9.0,0.0
kafka,1789496290571,1789496290517,10695,38.954923053,-77.148427487,38.954922857,-77.148427341,2.151,-11.54,0.0127,-0.0217,0.0252,1.643,9.0,9.0,0.0
kafka,1789496290671,1789496290618,10695,38.954923071,-77.148427108,38.954922857,-77.148426187,2.184,-11.538,0.0798,-0.0237,0.0832,1.512,7.0,7.0,0.0
kafka,1789496522000,1789496521953,10982,38.954941274,-77.148451101,38.954940873,-77.148450414,0.104,-9.517,0.0596,-0.0445,0.0744,2.714,192.0,192.0,-0.0
kafka,1789496522110,1789496522054,10982,38.954941259,-77.14845142,38.954940873,-77.148450414,0.076,-9.519,0.0872,-0.0428,0.0971,2.661,191.0,191.0,-0.0
kafka,1789496522210,1789496522153,10982,38.9549407,-77.148451729,38.954939972,-77.148451568,0.049,-9.581,0.014,-0.0808,0.082,2.746,192.0,192.0,-0.0
kafka,1789496522310,1789496522254,10982,38.954940135,-77.148452042,38.954939972,-77.148451568,0.022,-9.643,0.0411,-0.0181,0.0449,1.264,192.0,192.0,-0.0
kafka,1789496522410,1789496522355,10982,38.954937875,-77.148452009,38.95493727,-77.148451568,0.025,-9.894,0.0383,-0.0672,0.0773,1.643,192.0,192.0,-0.0
kafka,1789496522510,1789496522455,10982,38.954934873,-77.148452644,38.954934567,-77.148451568,-0.03,-10.227,0.0933,-0.0339,0.0993,1.504,192.0,192.0,-0.0
kafka,1789496522610,1789496522560,10982,38.954933637,-77.148452635,38.954932766,-77.148451568,-0.029,-10.365,0.0925,-0.0967,0.1338,1.724,192.0,192.0,-0.0
kafka,1789496522710,1789496522652,10982,38.954931712,-77.148452968,38.954930964,-77.148452721,-0.058,-10.578,0.0214,-0.083,0.0857,2.02,192.0,192.0,-0.0
kafka,1789496522810,1789496522752,10982,38.954931695,-77.148453317,38.954930964,-77.148452721,-0.088,-10.58,0.0516,-0.0812,0.0962,1.944,191.0,191.0,-0.0
kafka,1789496522910,1789496522852,10982,38.954931679,-77.148453665,38.954930964,-77.148452721,-0.118,-10.582,0.0818,-0.0793,0.1139,1.502,191.0,191.0,-0.0
kafka,1789496523010,1789496522953,10982,38.954931662,-77.148454014,38.954930964,-77.148453875,-0.149,-10.584,0.012,-0.0775,0.0784,0.887,191.0,191.0,-0.0
kafka,1789496523110,1789496523055,10982,38.954926917,-77.148454399,38.95492646,-77.148453875,-0.182,-11.111,0.0455,-0.0507,0.0681,1.669,190.0,190.0,0.0
kafka,1789496523210,1789496523154,10982,38.954925491,-77.148454411,38.954924659,-77.148453875,-0.183,-11.269,0.0464,-0.0924,0.1034,1.554,189.0,189.0,0.0
kafka,1789496523310,1789496523254,10982,38.954925473,-77.148454778,38.954924659,-77.148453875,-0.215,-11.271,0.0783,-0.0904,0.1196,1.557,189.0,189.0,0.0
kafka,1789496523410,1789496523354,10982,38.954924746,-77.148454786,38.954924659,-77.148453875,-0.216,-11.352,0.079,-0.0097,0.0796,1.658,190.0,190.0,0.0
kafka,1789496523510,1789496523455,10982,38.954924729,-77.148455157,38.954924659,-77.148455029,-0.248,-11.354,0.0111,-0.0078,0.0136,1.662,189.0,189.0,0.0
kafka,1789496523610,1789496523553,10982,38.954923248,-77.148455178,38.954922857,-77.148455029,-0.249,-11.518,0.0129,-0.0434,0.0453,0.935,189.0,189.0,0.0
kafka,1789496523710,1789496523653,10982,38.954921729,-77.148455199,38.954921056,-77.148455029,-0.251,-11.687,0.0148,-0.0748,0.0763,0.955,189.0,189.0,0.0
kafka,1789496523810,1789496523753,10982,38.954917739,-77.148455648,38.954917452,-77.148455029,-0.29,-12.13,0.0537,-0.0318,0.0624,1.781,189.0,189.0,0.0
kafka,1789496523910,1789496523854,10982,38.954916913,-77.148455662,38.954916552,-77.148455029,-0.291,-12.221,0.0549,-0.0401,0.068,1.803,189.0,189.0,0.0
kafka,1789496524010,1789496523955,10982,38.954915208,-77.148456091,38.95491475,-77.148455029,-0.329,-12.411,0.0921,-0.0509,0.1052,2.125,188.0,187.9875,-0.0125
kafka,1789496524110,1789496524055,10982,38.954915208,-77.148456091,38.95491475,-77.148455029,-0.329,-12.411,0.0921,-0.0509,0.1052,1.796,187.0,186.9875,-0.0125
kafka,1789496524210,1789496524155,10982,38.954915189,-77.148456491,38.95491475,-77.148456182,-0.363,-12.413,0.0268,-0.0487,0.0556,1.528,187.0,186.9875,-0.0125
kafka,1789496524310,1789496524256,10982,38.954910749,-77.14845701,38.954910246,-77.148456182,-0.408,-12.906,0.0717,-0.0558,0.0909,1.629,187.0,186.9875,-0.0125
kafka,1789496524410,1789496524358,10982,38.954910729,-77.148457424,38.954910246,-77.148457336,-0.444,-12.908,0.0076,-0.0536,0.0541,1.517,187.0,186.9875,-0.0125
kafka,1789496524510,1789496524456,10982,38.954909807,-77.148457451,38.954909345,-77.148457336,-0.447,-13.01,0.01,-0.0513,0.0522,1.336,187.0,186.9875,-0.0125
kafka,1789496524610,1789496524554,10982,38.954910709,-77.148457838,38.954910246,-77.148457336,-0.48,-12.91,0.0435,-0.0514,0.0673,1.547,188.0,187.9875,-0.0125
kafka,1789496524710,1789496524654,10982,38.954909787,-77.148457868,38.954909345,-77.148457336,-0.483,-13.012,0.0461,-0.0491,0.0674,1.682,189.0,189.0,0.0
kafka,1789496524810,1789496524755,10982,38.954909787,-77.148457868,38.954909345,-77.148457336,-0.483,-13.012,0.0461,-0.0491,0.0674,0.692,189.0,189.0,0.0
kafka,1789496524910,1789496524855,10982,38.954909787,-77.148457868,38.954909345,-77.148457336,-0.483,-13.012,0.0461,-0.0491,0.0674,0.621,190.0,190.0,0.0
kafka,1789496525010,1789496524955,10982,38.954911618,-77.148457808,38.954911147,-77.148457336,-0.477,-12.809,0.0409,-0.0523,0.0664,0.822,191.0,191.0,-0.0
kafka,1789496525110,1789496525057,10982,38.954909807,-77.148457451,38.954909345,-77.148457336,-0.447,-13.01,0.01,-0.0513,0.0522,1.018,192.0,192.0,-0.0
kafka,1789496525210,1789496525156,10982,38.954905988,-77.148457565,38.954905742,-77.148457336,-0.456,-13.434,0.0199,-0.0273,0.0338,1.662,193.0,193.0,0.0
kafka,1789496525310,1789496525257,10982,38.954902976,-77.148457656,38.954902139,-77.148457336,-0.464,-13.768,0.0277,-0.0929,0.0969,2.331,193.0,193.0,0.0
kafka,1789496525410,1789496525356,10982,38.954901963,-77.148457245,38.954901238,-77.148456182,-0.429,-13.881,0.0921,-0.0805,0.1223,2.566,194.0,194.0,0.0
kafka,1789496525510,1789496525457,10982,38.954901963,-77.148457245,38.954901238,-77.148456182,-0.429,-13.881,0.0921,-0.0805,0.1223,2.16,194.0,194.0,0.0
kafka,1789496525610,1789496525563,10982,38.954901984,-77.148456803,38.954901238,-77.148456182,-0.39,-13.879,0.0538,-0.0828,0.0988,1.83,194.0,194.0,0.0
kafka,1789496525710,1789496525654,10982,38.954900935,-77.148456828,38.954900338,-77.148456182,-0.392,-13.995,0.056,-0.0663,0.0868,1.215,173.0,173.0,0.0
kafka,1789496525810,1789496525755,10982,38.954898789,-77.148456879,38.954898536,-77.148456182,-0.397,-14.233,0.0604,-0.0281,0.0666,1.022,175.0,175.0,-0.0
kafka,1789496525910,1789496525855,10982,38.954897691,-77.148456905,38.954897635,-77.148456182,-0.399,-14.355,0.0626,-0.0062,0.0629,1.03,176.0,176.0,-0.0
kafka,1789496526010,1789496525956,10982,38.954895467,-77.148456496,38.954894933,-77.148456182,-0.364,-14.602,0.0272,-0.0593,0.0652,1.529,176.0,176.0,-0.0
kafka,1789496526110,1789496526057,10982,38.954896599,-77.148456472,38.954895834,-77.148456182,-0.362,-14.476,0.0252,-0.085,0.0886,1.703,176.0,176.0,-0.0
kafka,1789496526210,1789496526157,10982,38.954897735,-77.148455994,38.954897635,-77.148455029,-0.32,-14.35,0.0837,-0.0111,0.0844,1.736,175.0,175.0,-0.0
kafka,1789496526310,1789496526258,10982,38.954895511,-77.148455571,38.954894933,-77.148455029,-0.284,-14.597,0.047,-0.0642,0.0796,1.759,173.0,173.0,0.0
kafka,1789496526410,1789496526358,10982,38.954895533,-77.148455109,38.954894933,-77.148453875,-0.243,-14.595,0.107,-0.0667,0.126,1.595,172.0,172.0,0.0
kafka,1789496526510,1789496526458,10982,38.954895533,-77.148455109,38.954894933,-77.148453875,-0.243,-14.595,0.107,-0.0667,0.126,1.096,169.0,169.0,-0.0
kafka,1789496526610,1789496526556,10982,38.954894407,-77.148454656,38.954894032,-77.148453875,-0.204,-14.72,0.0677,-0.0416,0.0794,1.107,166.0,166.0,-0.0
