condition,run,object_id,t_flir_detect,t_flir_log,t_streets_rx,t_kafka_produce,t_kafka_sdo_create,t_sdss_consume,t_sdss_send,t_kafka_sdsm_create,t_streets_sdsm_rx,t_streets_encode,t_pc2_tena_rx,t_pc2_tena_tx,sdsm_uper_hex,t_pc1_tena_rx,t_pc1_bus,t_immediate_fwd,t_rsu_broadcast,t_ros_inbound,t_ros_j3224,t_ros_fused,t_obu_radio_rx,stages_reached,reached_vehicle,last_stage_reached,d_flir_detect__flir_log_ms,d_flir_log__streets_rx_ms,d_streets_rx__kafka_produce_ms,d_kafka_produce__kafka_sdo_create_ms,d_kafka_sdo_create__sdss_consume_ms,d_sdss_consume__sdss_send_ms,d_sdss_send__kafka_sdsm_create_ms,d_kafka_sdsm_create__streets_sdsm_rx_ms,d_streets_sdsm_rx__streets_encode_ms,d_streets_encode__pc2_tena_rx_ms,d_pc2_tena_rx__pc2_tena_tx_ms,d_pc2_tena_tx__pc1_tena_rx_ms,d_pc1_tena_rx__pc1_bus_ms,d_pc1_bus__immediate_fwd_ms,d_immediate_fwd__rsu_broadcast_ms,d_rsu_broadcast__obu_radio_rx_ms,d_obu_radio_rx__ros_inbound_ms,d_ros_inbound__ros_j3224_ms,d_ros_j3224__ros_fused_ms,lat_flir_log_ms,lat_streets_rx_ms,lat_kafka_produce_ms,lat_kafka_sdo_create_ms,lat_sdss_consume_ms,lat_sdss_send_ms,lat_kafka_sdsm_create_ms,lat_streets_sdsm_rx_ms,lat_streets_encode_ms,lat_pc2_tena_rx_ms,lat_pc2_tena_tx_ms,lat_pc1_tena_rx_ms,lat_pc1_bus_ms,lat_immediate_fwd_ms,lat_rsu_broadcast_ms,lat_obu_radio_rx_ms,lat_ros_inbound_ms,lat_ros_j3224_ms,lat_ros_fused_ms
15sec,15sec_run1,25023,1789414893573,1789414893586,1789414893587,1789414893587,1789414893587,1789414893595,1789414893620,1789414893620,1789414893627,1789414893628,1789414893628,1789414893628,00293265313233343fdfaa5d3a60d51a4299b9055e7a9bd50e200000000000016059186fd82c0c65e3fd73fffff817a80023750880,1789414893630,1789414893631,1789414893631,1789414893639.9651,1789414893652.3633,1789414893691.9741,1789414893831.073,1789414893656.4089,20,True,t_ros_fused,13,1,0,0,8,25,0,7,1,0,0,2,1,0,8.965087890625,16.44384765625,-4.045654296875,39.61083984375,139.098876953125,13,14,14,14,22,47,47,54,55,55,55,57,58,58,66.965087890625,83.408935546875,79.36328125,118.97412109375,258.072998046875
15sec,15sec_run1,25023,1789414893673,1789414893678,1789414893678,1789414893679,1789414893679,1789414893684,1789414893721,1789414893721,1789414893727,1789414893727,1789414893727,1789414893728,00293266313233343fdfaa5d3a60ee1a4299b9055e7a9bd50e200000000000016059186fd82c0c65e3fd73fffff813a80023750880,1789414893730,1789414893730,1789414893731,1789414893739.4509,1789414893753.0574,1789414893831.3606,1789414893897.7617,1789414893757.022,20,True,t_ros_fused,5,0,1,0,5,37,0,6,0,0,1,2,0,1,8.450927734375,17.571044921875,-3.964599609375,78.30322265625,66.401123046875,5,5,6,6,11,48,48,54,54,54,55,57,57,58,66.450927734375,84.02197265625,80.057373046875,158.360595703125,224.76171875
15sec,15sec_run1,25023,1789414893770,1789414893779,1789414893787,1789414893787,1789414893787,1789414893793,1789414893821,1789414893821,1789414893826,1789414893827,1789414893827,1789414893827,00293267313233343fdfaa5d3a61071a4299b9055e7a9bd50e200000000000016059186fd8380c65e3fd73fffff814680023750880,1789414893829,1789414893829,1789414893830,1789414893838.6409,1789414893850.2146,1789414893892.1726,1789414893897.7617,1789414893854.634,20,True,t_ros_fused,9,8,0,0,6,28,0,5,1,0,0,2,0,1,8.640869140625,15.9931640625,-4.41943359375,41.9580078125,5.589111328125,9,17,17,17,23,51,51,56,57,57,57,59,59,60,68.640869140625,84.634033203125,80.214599609375,122.172607421875,127.76171875
15sec,15sec_run1,25023,1789414893871,1789414893881,1789414893881,1789414893882,1789414893882,1789414893888,1789414893920,1789414893920,1789414893926,1789414893926,1789414893927,1789414893927,00293268313233343fdfaa5d3a61201a4299b9055e7a9bd50e200000000000016059186fd8340c65dbfd6bfffff810a80023700880,1789414893929,1789414893929,1789414893930,1789414893939.2012,1789414893947.2908,1789414893971.0942,1789414893989.5066,1789414893951.615,20,True,t_ros_fused,10,0,1,0,6,32,0,6,0,1,0,2,0,1,9.201171875,12.413818359375,-4.32421875,23.803466796875,18.412353515625,10,10,11,11,17,49,49,55,55,56,56,58,58,59,68.201171875,80.614990234375,76.290771484375,100.09423828125,118.506591796875
15sec,15sec_run1,25023,1789414893971,1789414893982,1789414893983,1789414893983,1789414893983,1789414893989,1789414894021,1789414894021,1789414894026,1789414894026,1789414894027,1789414894027,00293269313233343fdfaa5d3a61391a4299b9055e7a9bd50e200000000000016059186fd8340c65dbfd6bfffff8067800236b0880,1789414894029,1789414894029,1789414894029,1789414894038.47,1789414894043.5251,1789414894060.4751,1789414894127.4309,1789414894047.9939,20,True,t_ros_fused,11,1,0,0,6,32,0,5,0,1,0,2,0,0,9.469970703125,9.52392578125,-4.46875,16.949951171875,66.955810546875,11,12,12,12,18,50,50,55,55,56,56,58,58,58,67.469970703125,76.993896484375,72.525146484375,89.47509765625,156.430908203125
15sec,15sec_run1,25023,1789414894071,1789414894083,1789414894084,1789414894084,1789414894084,1789414894090,1789414894121,1789414894121,1789414894127,1789414894127,1789414894127,1789414894127,0029326a313233343fdfaa5d3a61521a4299b9055e7a9bd50e200000000000016059186fd8340c65a3fd6bfffff817e80023700880,1789414894129,1789414894130,1789414894130,1789414894138.7588,1789414894146.9937,1789414894154.8005,1789414894183.2827,1789414894151.4949,20,True,t_ros_fused,12,1,0,0,6,31,0,6,0,0,0,2,1,0,8.7587890625,12.736083984375,-4.501220703125,7.806884765625,28.482177734375,12,13,13,13,19,50,50,56,56,56,56,58,59,59,67.7587890625,80.494873046875,75.99365234375,83.800537109375,112.28271484375
15sec,15sec_run1,25023,1789414894172,1789414894184,1789414894185,1789414894186,1789414894186,1789414894191,1789414894220,1789414894221,1789414894227,1789414894227,1789414894227,1789414894227,0029326b313233343fdfaa5d3a616b1a4299b9055e7a9bd50e200000000000016059186fd8300c65abfd6bfffff81aa800236b0880,1789414894229,1789414894229,1789414894230,1789414894238.6948,1789414894245.7671,1789414894248.0913,1789414894289.7974,1789414894250.228,20,True,t_ros_fused,12,1,1,0,5,29,1,6,0,0,0,2,0,1,8.69482421875,11.533203125,-4.4609375,2.32421875,41.7060546875,12,13,14,14,19,48,49,55,55,55,55,57,57,58,66.69482421875,78.22802734375,73.76708984375,76.09130859375,117.79736328125
15sec,15sec_run1,25023,1789414894273,1789414894285,1789414894286,1789414894286,1789414894286,1789414894292,1789414894320,1789414894320,1789414894327,1789414894327,1789414894327,1789414894327,0029326c313233343fdfaa5d3a61841a4299b9055e7a9bd50e200000000000016059186fd82c0c659bfd6bfffff81ee80023340880,1789414894330,1789414894330,1789414894330,1789414894339.011,1789414894354.1313,1789414894388.6558,1789414894536.2354,1789414894358.5979,20,True,t_ros_fused,12,1,0,0,6,28,0,7,0,0,0,3,0,0,9.010986328125,19.5869140625,-4.466552734375,34.5244140625,147.57958984375,12,13,13,13,19,47,47,54,54,54,54,57,57,57,66.010986328125,85.597900390625,81.13134765625,115.65576171875,263.2353515625
15sec,15sec_run1,25023,1789414894373,1789414894387,1789414894387,1789414894387,1789414894387,1789414894393,1789414894420,1789414894420,1789414894426,1789414894426,1789414894426,1789414894426,0029326d313233343fdfaa5d3a619d1a4299b9055e7a9bd50e200000000000016059186fd82c0c659bfd6bfffff81c680022620880,1789414894429,1789414894429,1789414894429,1789414894438.282,1789414894443.0029,1789414894479.3623,1789414894536.2354,1789414894447.4622,20,True,t_ros_fused,14,0,0,0,6,27,0,6,0,0,0,3,0,0,9.281982421875,9.18017578125,-4.459228515625,36.359375,56.873046875,14,14,14,14,20,47,47,53,53,53,53,56,56,56,65.281982421875,74.462158203125,70.0029296875,106.3623046875,163.2353515625
15sec,15sec_run1,25023,1789414894472,1789414894478,1789414894479,1789414894479,1789414894479,1789414894485,1789414894521,1789414894521,1789414894527,1789414894527,1789414894527,1789414894527,0029326e313233343fdfaa5d3a61b61a4299b9055e7a9bd50e200000000000016059186fd8300c659bfd6bfffff81ba8002441f880,1789414894529,1789414894529,1789414894530,1789414894538.75,1789414894546.4744,1789414894557.2227,1789414894589.114,1789414894550.9529,20,True,t_ros_fused,6,1,0,0,6,36,0,6,0,0,0,2,0,1,8.75,12.202880859375,-4.478515625,10.748291015625,31.891357421875,6,7,7,7,13,49,49,55,55,55,55,57,57,58,66.75,78.952880859375,74.474365234375,85.22265625,117.114013671875
15sec,15sec_run1,25023,1789414894573,1789414894580,1789414894581,1789414894581,1789414894581,1789414894587,1789414894621,1789414894621,1789414894627,1789414894627,1789414894627,1789414894627,0029326f313233343fdfaa5d3a61cf1a4299b9055e7a9bd50e200000000000016059186fd82c0c659bfd6bfffff807f80023c00880,1789414894629,1789414894630,1789414894630,1789414894638.937,1789414894645.2617,1789414894660.498,1789414894681.6956,1789414894649.699,20,True,t_ros_fused,7,1,0,0,6,34,0,6,0,0,0,2,1,0,8.93701171875,10.761962890625,-4.437255859375,15.236328125,21.197509765625,7,8,8,8,14,48,48,54,54,54,54,56,57,57,65.93701171875,76.698974609375,72.26171875,87.498046875,108.695556640625
15sec,15sec_run1,25023,1789414894674,1789414894681,1789414894687,1789414894687,1789414894687,1789414894693,1789414894720,1789414894720,1789414894726,1789414894726,1789414894726,1789414894726,00293270313233343fdfaa5d3a61e81a4299b9055e7a9bd50e200000000000016059186fd8280c6583fd6bfffff80aa80023abf880,1789414894728,1789414894729,1789414894729,1789414894737.761,1789414894743.708,1789414894819.6162,1789414894897.8628,1789414894748.301,20,True,t_ros_fused,7,6,0,0,6,27,0,6,0,0,0,2,1,0,8.760986328125,10.5400390625,-4.593017578125,75.908203125,78.24658203125,7,13,13,13,19,46,46,52,52,52,52,54,55,55,63.760986328125,74.301025390625,69.7080078125,145.6162109375,223.86279296875
15sec,15sec_run1,25023,1789414894772,1789414894782,1789414894783,1789414894783,1789414894783,1789414894789,1789414894820,1789414894820,1789414894826,1789414894826,1789414894826,1789414894826,00293271313233343fdfaa5d3a62011a4299b9055e7a9bd50e200000000000016059186fd8300c656bfd73fffff80da80023a1f880,1789414894829,1789414894829,1789414894829,1789414894839.0789,1789414894844.2595,1789414894856.2034,1789414894897.8628,1789414894848.9211,20,True,t_ros_fused,10,1,0,0,6,31,0,6,0,0,0,3,0,0,10.078857421875,9.84228515625,-4.66162109375,11.94384765625,41.659423828125,10,11,11,11,17,48,48,54,54,54,54,57,57,57,67.078857421875,76.921142578125,72.259521484375,84.203369140625,125.86279296875
15sec,15sec_run1,25023,1789414894872,1789414894884,1789414894884,1789414894884,1789414894884,1789414894891,1789414894920,1789414894920,1789414894927,1789414894927,1789414894927,1789414894927,00293272313233343fdfaa5d3a621a1a4299b9055e7a9bd50e200000000000016059186fd8300c6563fd73fffff810a80023b60880,1789414894930,1789414894930,1789414894930,1789414894939.761,1789414894948.6506,1789414894972.2756,1789414894995.7224,1789414894953.4041,20,True,t_ros_fused,12,0,0,0,7,29,0,7,0,0,0,3,0,0,9.760986328125,13.64306640625,-4.75341796875,23.625,23.44677734375,12,12,12,12,19,48,48,55,55,55,55,58,58,58,67.760986328125,81.404052734375,76.650634765625,100.275634765625,123.722412109375
15sec,15sec_run1,25023,1789414894972,1789414894985,1789414894986,1789414894986,1789414894986,1789414894992,1789414895020,1789414895020,1789414895026,1789414895026,1789414895027,1789414895027,00293273313233343fdfaa5d3a62331a4299b9055e7a9bd50e200000000000016059186fd8300c655bfd73fffff813a800236b0880,1789414895029,1789414895029,1789414895030,1789414895038.592,1789414895050.28,1789414895053.7686,1789414895164.3145,1789414895054.8999,20,True,t_ros_fused,13,1,0,0,6,28,0,6,0,1,0,2,0,1,8.592041015625,16.307861328125,-4.619873046875,3.488525390625,110.5458984375,13,14,14,14,20,48,48,54,54,55,55,57,57,58,66.592041015625,82.89990234375,78.280029296875,81.7685546875,192.314453125
15sec,15sec_run1,25023,1789414895072,1789414895088,1789414895089,1789414895089,1789414895089,1789414895096,1789414895120,1789414895120,1789414895126,1789414895126,1789414895127,1789414895127,00293274313233343fdfaa5d3a624c1a4299b9055e7a9bd50e200000000000016059186fd8300c655bfd73fffff814a800236b0880,1789414895129,1789414895129,1789414895129,1789414895138.0669,1789414895146.3005,1789414895202.1775,1789414895203.1196,1789414895150.687,20,True,t_ros_fused,16,1,0,0,7,24,0,6,0,1,0,2,0,0,9.06689453125,12.6201171875,-4.386474609375,55.876953125,0.942138671875,16,17,17,17,24,48,48,54,54,55,55,57,57,57,66.06689453125,78.68701171875,74.300537109375,130.177490234375,131.11962890625
15sec,15sec_run1,25023,1789414895172,1789414895179,1789414895190,1789414895190,1789414895190,1789414895196,1789414895220,1789414895220,1789414895226,1789414895226,1789414895226,1789414895226,00293275313233343fdfaa5d3a62651a4299b9055e7a9bd50e200000000000016059186fd8300c655bfd73fffff80f280023700880,1789414895228,1789414895228,1789414895229,1789414895237.752,1789414895252.5999,1789414895263.4841,1789414895289.5264,1789414895257.1609,20,True,t_ros_fused,7,11,0,0,6,24,0,6,0,0,0,2,0,1,8.751953125,19.408935546875,-4.56103515625,10.88427734375,26.042236328125,7,18,18,18,24,48,48,54,54,54,54,56,56,57,65.751953125,85.160888671875,80.599853515625,91.484130859375,117.5263671875
15sec,15sec_run1,25023,1789414895274,1789414895280,1789414895289,1789414895289,1789414895289,1789414895295,1789414895320,1789414895320,1789414895326,1789414895326,1789414895327,1789414895327,00293276313233343fdfaa5d3a627e1a4299b9055e7a9bd50e200000000000016059186fd8280c655bfd6bfffff807f80023750880,1789414895329,1789414895329,1789414895330,1789414895338.635,1789414895356.1074,1789414895361.4785,1789414895385.0022,1789414895360.626,20,True,t_ros_fused,6,9,0,0,6,25,0,6,0,1,0,2,0,1,8.635009765625,21.990966796875,-4.5185546875,5.37109375,23.523681640625,6,15,15,15,21,46,46,52,52,53,53,55,55,56,64.635009765625,86.6259765625,82.107421875,87.478515625,111.002197265625
15sec,15sec_run1,25023,1789414895374,1789414895382,1789414895382,1789414895383,1789414895383,1789414895388,1789414895420,1789414895420,1789414895427,1789414895427,1789414895428,1789414895428,00293277313233343fdfaa5d3a62971a4299b9055e7a9bd50e200000000000016059186fd8280c655bfd6bfffff804f800237a0880,1789414895431,1789414895431,1789414895432,1789414895440.4641,1789414895453.0686,1789414895454.4011,1789414895482.0505,1789414895457.3618,20,True,t_ros_fused,8,0,1,0,5,32,0,7,0,1,0,3,0,1,8.464111328125,16.897705078125,-4.293212890625,1.33251953125,27.6494140625,8,8,9,9,14,46,46,53,53,54,54,57,57,58,66.464111328125,83.36181640625,79.068603515625,80.401123046875,108.050537109375
15sec,15sec_run1,25023,1789414895474,1789414895483,1789414895484,1789414895484,1789414895484,1789414895492,1789414895520,1789414895520,1789414895529,1789414895529,1789414895529,1789414895529,00293278313233343fdfaa5d3a62b01a4299b9055e7a9bd50e200000000000016059186fd8280c655bfd6bfffff802f800237a0880,1789414895532,1789414895532,1789414895532,1789414895541.271,1789414895545.3328,1789414895550.4282,1789414895584.1262,1789414895549.1072,20,True,t_ros_fused,9,1,0,0,8,28,0,9,0,0,0,3,0,0,9.27099609375,7.836181640625,-3.7744140625,5.095458984375,33.697998046875,9,10,10,10,18,46,46,55,55,55,55,58,58,58,67.27099609375,75.107177734375,71.332763671875,76.42822265625,110.126220703125
15sec,15sec_run1,25023,1789414895574,1789414895585,1789414895585,1789414895585,1789414895585,1789414895592,1789414895620,1789414895620,1789414895626,1789414895627,1789414895628,1789414895628,00293279313233343fdfaa5d3a62c91a4299b9055e7a9bd50e200000000000016059186fd8280c6533fd6bfffff80de80022df0880,1789414895630,1789414895631,1789414895631,1789414895639.925,1789414895654.8389,1789414895659.2134,1789414895691.6138,1789414895659.49,20,True,t_ros_fused,11,0,0,0,7,28,0,6,1,1,0,2,1,0,8.925048828125,19.56494140625,-4.651123046875,4.37451171875,32.400390625,11,11,11,11,18,46,46,52,53,54,54,56,57,57,65.925048828125,85.489990234375,80.8388671875,85.21337890625,117.61376953125
15sec,15sec_run1,25023,1789414895674,1789414895686,1789414895686,1789414895687,1789414895687,1789414895694,1789414895721,1789414895721,1789414895727,1789414895727,1789414895727,1789414895727,0029327a313233343fdfaa5d3a62e21a4299b9055e7a9bd50e200000000000016059186fd8280c652bfd6bfffff811680023d3f880,1789414895730,1789414895730,1789414895730,1789414895739.5579,1789414895744.2036,1789414895778.4363,1789414895783.6863,1789414895748.343,20,True,t_ros_fused,12,0,1,0,7,27,0,6,0,0,0,3,0,0,9.557861328125,8.78515625,-4.139404296875,34.232666015625,5.25,12,12,13,13,20,47,47,53,53,53,53,56,56,56,65.557861328125,74.343017578125,70.20361328125,104.436279296875,109.686279296875
15sec,15sec_run1,25023,1789414895773,1789414895777,1789414895778,1789414895778,1789414895778,1789414895784,1789414895820,1789414895820,1789414895826,1789414895826,1789414895826,1789414895826,0029327b313233343fdfaa5d3a62fb1a4299b9055e7a9bd50e200000000000016059186fd82c0c652bfd63fffff811680023bb0880,1789414895829,1789414895829,1789414895829,1789414895838.394,1789414895846.4507,1789414895916.364,1789414895994.0537,1789414895850.9631,20,True,t_ros_fused,4,1,0,0,6,36,0,6,0,0,0,3,0,0,9.39404296875,12.569091796875,-4.512451171875,69.913330078125,77.689697265625,4,5,5,5,11,47,47,53,53,53,53,56,56,56,65.39404296875,77.963134765625,73.45068359375,143.364013671875,221.0537109375
15sec,15sec_run1,25023,1789414895874,1789414895888,1789414895890,1789414895890,1789414895890,1789414895896,1789414895921,1789414895921,1789414895926,1789414895926,1789414895927,1789414895927,0029327c313233343fdfaa5d3a63141a4299b9055e7a9bd50e200000000000016059186fd8280c652bfd63fffff811680023b10880,1789414895929,1789414895929,1789414895930,1789414895939.126,1789414895950.9121,1789414895958.8474,1789414895994.0537,1789414895955.509,20,True,t_ros_fused,14,2,0,0,6,25,0,5,0,1,0,2,0,1,9.1259765625,16.383056640625,-4.596923828125,7.935302734375,35.206298828125,14,16,16,16,22,47,47,52,52,53,53,55,55,56,65.1259765625,81.509033203125,76.912109375,84.847412109375,120.0537109375
15sec,15sec_run1,25023,1789414895973,1789414895981,1789414895981,1789414895981,1789414895981,1789414895987,1789414896021,1789414896021,1789414896027,1789414896027,1789414896028,1789414896028,0029327d313233343fdfaa5d3a632d1a4299b9055e7a9bd50e200000000000016059186fd82c0c652bfd63fffff811680023bb0880,1789414896030,1789414896030,1789414896031,1789414896039.8401,1789414896048.4133,1789414896052.2039,1789414896083.3979,1789414896053.061,20,True,t_ros_fused,8,0,0,0,6,34,0,6,0,1,0,2,0,1,8.840087890625,13.220947265625,-4.647705078125,3.79052734375,31.194091796875,8,8,8,8,14,48,48,54,54,55,55,57,57,58,66.840087890625,80.06103515625,75.413330078125,79.203857421875,110.39794921875
15sec,15sec_run1,25023,1789414896073,1789414896082,1789414896083,1789414896083,1789414896083,1789414896089,1789414896120,1789414896120,1789414896126,1789414896126,1789414896127,1789414896127,0029327e313233343fdfaa5d3a63461a4299b9055e7a9bd50e200000000000016059186fd82c0c652bfd63fffff806780023ca0880,1789414896129,1789414896129,1789414896129,1789414896138.7571,1789414896153.8928,1789414896165.7815,1789414896183.6497,1789414896158.5591,20,True,t_ros_fused,9,1,0,0,6,31,0,6,0,1,0,2,0,0,9.757080078125,19.802001953125,-4.666259765625,11.888671875,17.8681640625,9,10,10,10,16,47,47,53,53,54,54,56,56,56,65.757080078125,85.55908203125,80.892822265625,92.781494140625,110.649658203125
15sec,15sec_run1,25023,1789414896174,1789414896183,1789414896184,1789414896184,1789414896184,1789414896190,1789414896220,1789414896220,1789414896227,1789414896227,1789414896228,1789414896228,0029327f313233343fdfaa5d3a635f1a4299b9055e7a9bd50e200000000000016059186fd8280c6523fd5bfffff804380023d90880,1789414896230,1789414896230,1789414896231,1789414896239.8569,1789414896247.9978,1789414896250.7988,1789414896296.5894,1789414896252.4299,20,True,t_ros_fused,9,1,0,0,6,30,0,7,0,1,0,2,0,1,8.85693359375,12.572998046875,-4.43212890625,2.801025390625,45.79052734375,9,10,10,10,16,46,46,53,53,54,54,56,56,57,65.85693359375,78.429931640625,73.997802734375,76.798828125,122.58935546875
15sec,15sec_run1,25023,1789414896274,1789414896284,1789414896285,1789414896285,1789414896285,1789414896291,1789414896320,1789414896320,1789414896326,1789414896326,1789414896326,1789414896326,00293200313233343fdfaa5d3a63781a4299b9055e7a9bd50e200000000000016059186fd8280c651bfd5bfffff806380023de0880,1789414896329,1789414896329,1789414896329,1789414896338.7891,1789414896344.426,1789414896371.6218,1789414896386.2397,1789414896349.0369,20,True,t_ros_fused,10,1,0,0,6,29,0,6,0,0,0,3,0,0,9.7890625,10.247802734375,-4.61083984375,27.19580078125,14.617919921875,10,11,11,11,17,46,46,52,52,52,52,55,55,55,64.7890625,75.036865234375,70.426025390625,97.621826171875,112.23974609375
15sec,15sec_run1,25023,1789414896375,1789414896386,1789414896386,1789414896386,1789414896386,1789414896392,1789414896420,1789414896420,1789414896426,1789414896426,1789414896426,1789414896426,00293201313233343fdfaa5d3a63911a4299b9055e7a9bd50e200000000000016059186fd8240c650bfd5bfffff80ce80023de0880,1789414896429,1789414896429,1789414896429,1789414896438.533,1789414896446.2007,1789414896451.8682,1789414896483.7915,1789414896450.6499,20,True,t_ros_fused,11,0,0,0,6,28,0,6,0,0,0,3,0,0,9.532958984375,12.116943359375,-4.44921875,5.66748046875,31.92333984375,11,11,11,11,17,45,45,51,51,51,51,54,54,54,63.532958984375,75.64990234375,71.20068359375,76.8681640625,108.79150390625
15sec,15sec_run1,25023,1789414896475,1789414896487,1789414896488,1789414896488,1789414896488,1789414896494,1789414896520,1789414896520,1789414896526,1789414896526,1789414896527,1789414896527,00293202313233343fdfaa5d3a63aa1a4299b9055e7a9bd50e200000000000016059186fd8240c650bfd53fffff80ee80023e80880,1789414896529,1789414896529,1789414896530,1789414896539.105,1789414896544.6116,1789414896558.3262,1789414896591.2817,1789414896549.269,20,True,t_ros_fused,12,1,0,0,6,26,0,6,0,1,0,2,0,1,9.10498046875,10.1640625,-4.657470703125,13.714599609375,32.95556640625,12,13,13,13,19,45,45,51,51,52,52,54,54,55,64.10498046875,74.26904296875,69.611572265625,83.326171875,116.28173828125
